name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
Colina,2019-10-27,15.3,7.3,10.3,12.6,0.1
Colina,2019-10-28,18.0,5.7,11.0,14.7,0.0
Colina,2019-10-29,16.7,4.8,9.5,14.4,0.0
Colina,2019-10-30,21.4,5.4,13.3,19.1,0.0
Colina,2019-10-31,20.2,9.0,13.9,18.8,0.0
Colina,2019-11-01,16.9,6.0,11.5,15.4,0.0
Colina,2019-11-02,23.1,8.7,15.9,20.7,0.0
Colina,2019-11-03,20.9,9.0,15.2,19.1,0.0
Colina,2019-11-04,17.1,6.6,11.6,15.2,0.0
Colina,2019-11-05,22.5,10.2,15.5,20.3,0.0
Colina,2019-11-06,24.6,12.8,17.9,22.4,0.0
Colina,2019-11-07,27.6,16.1,21.0,24.9,0.0
Colina,2019-11-08,24.0,15.8,18.6,21.5,0.0
Colina,2019-11-09,27.9,15.6,20.9,25.8,0.0
Colina,2019-11-10,28.1,17.5,21.4,26.1,0.0
Colina,2019-11-11,22.8,13.4,17.8,21.4,0.0
Colina,2019-11-12,23.8,12.6,17.1,23.1,0.0
Colina,2019-11-13,23.9,10.3,17.0,23.2,0.0
Colina,2019-11-14,25.5,13.1,19.1,24.0,0.0
Colina,2019-11-15,27.2,16.1,20.8,24.7,0.0
Colina,2019-11-16,25.8,14.9,19.0,24.0,0.0
Colina,2019-11-17,24.4,12.1,17.5,22.6,0.0
Colina,2019-11-18,27.6,14.2,20.7,24.5,0.0
Colina,2019-11-19,27.8,17.3,21.9,25.3,0.0
Colina,2019-11-20,28.2,16.4,21.2,25.4,0.0
Colina,2019-11-21,24.6,13.4,19.1,22.8,0.0
Colina,2019-11-22,24.5,13.0,18.0,24.1,0.0
Colina,2019-11-23,20.7,9.5,14.3,20.2,0.0
Colina,2019-11-24,18.5,7.2,12.3,17.4,0.0
Colina,2019-11-25,14.0,7.3,9.9,13.6,2.6
Colina,2019-11-26,19.4,4.5,11.9,17.2,0.0
Colina,2019-11-27,24.7,10.7,17.0,22.3,0.0
Colina,2019-11-28,24.7,12.4,17.7,22.7,0.0
Colina,2019-11-29,22.8,9.3,15.7,20.6,0.0
Colina,2019-11-30,27.1,13.2,19.5,25.0,0.0
Colina,2019-12-01,26.2,14.9,20.1,24.9,0.0
Colina,2019-12-02,25.1,13.1,18.1,23.6,0.0
Colina,2019-12-03,23.7,13.1,18.0,22.3,0.0
Colina,2019-12-04,24.3,12.6,18.0,21.6,0.0
Colina,2019-12-05,26.8,13.5,20.1,24.4,0.0
Colina,2019-12-06,24.4,12.2,17.9,23.4,0.0
Colina,2019-12-07,22.1,10.7,15.7,21.4,0.0
Colina,2019-12-08,23.9,11.3,17.0,23.2,0.0
Colina,2019-12-09,24.3,12.5,17.8,23.5,0.0
Colina,2019-12-10,25.1,12.9,17.8,24.0,0.0
Colina,2019-12-11,23.1,11.5,17.3,22.2,0.0
Colina,2019-12-12,27.7,14.9,20.7,25.3,0.0
Colina,2019-12-13,25.6,14.9,19.3,22.0,0.0
Colina,2019-12-14,19.1,12.8,15.7,15.9,0.0
Colina,2019-12-15,23.1,10.7,16.3,22.1,0.0
Colina,2019-12-16,24.1,12.1,17.7,22.5,0.0
Colina,2019-12-17,26.8,14.9,20.3,24.8,0.0
Colina,2019-12-18,26.7,15.6,20.5,24.9,0.0
Colina,2019-12-19,24.0,13.7,17.5,22.6,0.0
Colina,2019-12-20,24.9,11.0,17.4,23.4,0.0
Colina,2019-12-21,26.4,15.5,19.9,24.3,0.0
Colina,2019-12-22,28.2,15.8,21.2,26.2,0.0
Colina,2019-12-23,29.8,17.3,22.8,27.4,0.0
Colina,2019-12-24,26.0,14.7,18.9,24.7,0.0
Colina,2019-12-25,24.7,11.7,17.4,23.6,0.0
Colina,2019-12-26,26.0,13.4,19.5,25.2,0.0
Colina,2019-12-27,27.2,16.4,20.6,25.7,0.0
Colina,2019-12-28,28.5,16.0,21.8,26.4,0.0
Colina,2019-12-29,28.5,16.8,21.7,27.2,0.0
Colina,2019-12-30,28.6,14.9,21.2,27.2,0.0
Colina,2019-12-31,28.9,17.5,22.1,26.7,0.0
Colina,2020-01-01,25.4,16.1,20.3,24.2,0.0
Colina,2020-01-02,25.9,14.5,19.5,24.8,0.0
Colina,2020-01-03,25.6,14.1,19.3,24.5,0.0
Colina,2020-01-04,26.2,14.4,19.8,25.1,0.0
Colina,2020-01-05,20.2,10.6,15.6,17.6,0.0
Colina,2020-01-06,21.1,8.9,14.9,20.0,0.5
Colina,2020-01-07,24.6,12.4,17.4,23.6,0.1
Colina,2020-01-08,20.6,8.7,14.2,19.4,0.0
Colina,2020-01-09,24.1,9.4,16.4,23.0,0.0
Colina,2020-01-10,26.6,14.2,19.7,25.0,0.0
Colina,2020-01-11,27.3,16.3,21.0,25.9,0.0
Colina,2020-01-12,27.7,17.7,21.4,26.7,0.0
Colina,2020-01-13,27.1,14.8,20.4,26.0,0.0
Colina,2020-01-14,26.1,16.0,20.3,24.5,0.0
Colina,2020-01-15,27.3,14.7,20.7,26.3,0.0
Colina,2020-01-16,29.6,18.7,23.1,28.0,0.0
Colina,2020-01-17,28.6,16.6,22.2,27.3,0.0
Colina,2020-01-18,30.0,18.3,23.0,29.4,0.0
Colina,2020-01-19,27.3,16.4,20.6,27.3,0.0
Colina,2020-01-20,27.4,14.9,20.8,27.2,0.0
Colina,2020-01-21,27.9,17.2,21.6,27.1,0.0
Colina,2020-01-22,25.4,16.7,20.1,24.9,0.0
Colina,2020-01-23,24.8,14.5,19.3,24.6,0.0
Colina,2020-01-24,26.8,14.3,19.7,26.4,0.0
Colina,2020-01-25,27.6,15.6,21.1,26.6,0.0
Colina,2020-01-26,27.8,17.9,22.0,26.1,0.0
Colina,2020-01-27,27.9,18.5,22.2,27.3,0.0
Colina,2020-01-28,26.8,16.7,20.6,25.6,0.1
Colina,2020-01-29,24.0,12.8,17.7,23.2,0.0
Colina,2020-01-30,27.0,14.9,20.4,25.3,0.0
Colina,2020-01-31,27.4,16.0,21.0,25.7,0.0
Colina,2020-02-01,26.3,15.9,20.6,24.9,0.0
Colina,2020-02-02,27.2,16.3,20.9,26.7,0.0
Colina,2020-02-03,25.9,14.6,19.1,24.8,0.0
Colina,2020-02-04,23.1,10.9,16.3,21.8,0.0
Colina,2020-02-05,22.6,11.2,15.6,21.7,0.0
Colina,2020-02-06,23.2,10.3,16.3,21.6,0.0
Colina,2020-02-07,26.9,13.9,19.8,25.1,0.0
Colina,2020-02-08,27.7,17.9,21.8,25.8,0.0
Colina,2020-02-09,26.8,16.9,20.8,24.9,0.0
Colina,2020-02-10,27.1,16.8,20.5,25.6,0.0
Colina,2020-02-11,27.0,16.5,20.5,26.1,0.0
Colina,2020-02-12,23.8,15.3,18.7,23.0,0.0
Colina,2020-02-13,24.2,13.6,17.9,23.5,0.0
Colina,2020-02-14,27.1,15.5,20.6,25.4,0.0
Colina,2020-02-15,27.1,17.8,21.4,25.2,0.0
Colina,2020-02-16,26.4,15.0,19.9,25.6,0.0
Colina,2020-02-17,22.7,11.1,16.9,21.7,0.0
Colina,2020-02-18,29.3,17.3,22.2,28.5,0.0
Colina,2020-02-19,28.2,18.5,22.2,25.9,0.0
Colina,2020-02-20,28.2,17.0,22.4,26.8,0.0
Colina,2020-02-21,24.0,14.8,19.2,23.4,0.0
Colina,2020-02-22,24.2,12.5,18.2,23.7,0.0
Colina,2020-02-23,23.4,13.9,17.9,22.4,0.0
Colina,2020-02-24,21.7,11.1,15.3,20.9,0.0
Colina,2020-02-25,24.6,11.4,17.6,22.6,0.0
Colina,2020-02-26,27.8,17.5,21.7,26.3,0.0
Colina,2020-02-27,26.1,17.0,20.5,24.7,0.0
Colina,2020-02-28,27.7,17.7,21.4,26.3,0.0
Colina,2020-02-29,28.0,17.6,22.0,26.5,0.0
Colina,2020-03-01,25.4,15.6,19.4,25.0,0.0
Colina,2020-03-02,26.6,16.3,20.0,25.7,0.0
Colina,2020-03-03,26.7,16.1,20.0,25.4,0.0
Colina,2020-03-04,26.4,15.0,20.0,25.3,0.0
Colina,2020-03-05,29.7,16.5,22.0,27.6,0.0
Colina,2020-03-06,26.6,15.8,20.9,25.1,0.0
Colina,2020-03-07,25.7,14.5,19.3,24.1,0.0
Colina,2020-03-08,26.7,15.9,20.3,25.2,0.0
Colina,2020-03-09,26.9,17.6,21.5,25.4,0.0
Colina,2020-03-10,26.5,17.4,20.8,24.5,0.0
Colina,2020-03-11,26.7,15.4,20.4,24.9,0.0
Colina,2020-03-12,24.4,15.6,18.9,23.6,0.0
Colina,2020-03-13,23.1,14.4,18.1,22.5,0.0
Colina,2020-03-14,24.4,14.5,18.7,23.7,0.0
Colina,2020-03-15,25.7,15.8,19.6,24.0,0.0
Colina,2020-03-16,22.2,12.4,16.8,20.5,0.0
Colina,2020-03-17,21.4,9.9,15.1,20.3,0.0
Colina,2020-03-18,23.1,13.4,16.9,21.5,0.0
Colina,2020-03-19,23.7,13.1,17.3,21.8,0.0
Colina,2020-03-20,23.4,12.9,17.4,21.8,0.0
Colina,2020-03-21,18.2,9.6,13.1,16.8,0.0
Colina,2020-03-22,20.9,7.6,13.8,19.3,0.0
Colina,2020-03-23,24.4,11.9,17.2,22.1,0.0
Colina,2020-03-24,23.1,13.4,17.6,20.5,0.0
Colina,2020-03-25,22.0,11.1,16.0,19.9,0.0
Colina,2020-03-26,21.8,13.8,16.9,20.6,0.0
Colina,2020-03-27,20.2,10.5,14.6,19.0,0.0
Colina,2020-03-28,20.6,12.3,15.5,19.5,0.0
Colina,2020-03-29,23.6,11.9,17.0,22.3,0.0
Colina,2020-03-30,25.3,15.9,19.5,23.7,0.0
Colina,2020-03-31,24.0,15.5,18.8,21.8,0.0
Colina,2020-04-01,23.7,13.4,17.6,20.5,0.0
Colina,2020-04-02,28.6,16.9,21.8,25.5,0.0
Colina,2020-04-03,23.2,14.4,18.3,21.1,0.0
Colina,2020-04-04,22.3,13.5,17.2,19.8,0.0
Colina,2020-04-05,20.1,10.6,15.2,17.7,0.0
Colina,2020-04-06,24.6,13.9,19.0,22.3,0.0
Colina,2020-04-07,26.3,17.2,20.9,23.4,0.0
Colina,2020-04-08,22.1,13.2,17.9,19.2,0.0
Colina,2020-04-09,21.1,12.6,15.6,19.4,0.0
Colina,2020-04-10,20.5,10.8,14.3,19.0,0.0
Colina,2020-04-11,17.9,9.8,12.7,15.7,0.0
Colina,2020-04-12,11.1,8.1,9.6,9.7,11.2
Colina,2020-04-13,17.5,7.5,12.2,16.0,0.7
Colina,2020-04-14,19.8,13.1,15.7,17.6,0.0
Colina,2020-04-15,17.9,10.4,13.5,16.6,0.0
Colina,2020-04-16,19.6,11.6,15.4,18.0,0.0
Colina,2020-04-17,21.9,14.7,18.0,20.9,0.0
Colina,2020-04-18,21.5,15.2,17.6,19.7,0.0
Colina,2020-04-19,22.5,15.4,18.2,22.0,0.0
Colina,2020-04-20,22.9,16.6,18.9,21.6,0.0
Colina,2020-04-21,22.8,16.3,18.8,20.3,0.0
Colina,2020-04-22,21.4,13.4,17.3,19.3,0.0
Colina,2020-04-23,15.2,9.8,12.8,14.2,0.0
Colina,2020-04-24,14.2,8.0,10.5,12.3,0.2
Colina,2020-04-25,15.5,7.1,11.3,13.7,0.1
Colina,2020-04-26,15.1,8.7,11.6,13.3,0.0
Colina,2020-04-27,14.1,8.0,10.2,11.3,0.0
Colina,2020-04-28,17.2,5.6,11.3,14.2,0.6
Colina,2020-04-29,21.9,11.8,16.7,18.5,0.0
Colina,2020-04-30,19.0,10.6,14.8,16.6,0.0
Colina,2020-05-01,20.7,13.4,16.7,17.7,0.0
Colina,2020-05-02,19.1,6.8,13.0,16.1,0.0
Colina,2020-05-03,16.7,8.6,12.0,14.5,0.0
Colina,2020-05-04,19.1,10.5,13.8,15.8,0.1
Colina,2020-05-05,20.7,12.2,15.9,17.3,0.0
Colina,2020-05-06,24.1,16.0,19.6,21.2,0.0
Colina,2020-05-07,23.9,17.0,20.5,20.2,0.0
Colina,2020-05-08,22.5,13.3,18.0,19.6,0.0
Colina,2020-05-09,21.0,9.2,15.1,17.8,0.0
Colina,2020-05-10,13.9,8.8,10.8,11.6,0.0
Colina,2020-05-11,15.7,8.8,11.5,12.9,0.0
Colina,2020-05-12,13.4,8.5,10.0,10.6,0.0
Colina,2020-05-13,16.9,9.3,12.5,13.5,0.0
Colina,2020-05-14,18.5,11.7,14.1,14.1,0.0
Colina,2020-05-15,21.5,13.8,16.5,17.3,0.0
Colina,2020-05-16,22.2,15.8,18.2,19.6,0.0
Colina,2020-05-17,22.6,14.3,18.3,19.5,0.0
Colina,2020-05-18,18.1,11.7,14.2,15.3,0.0
Colina,2020-05-19,13.4,8.0,11.2,11.3,0.0
Colina,2020-05-20,9.1,5.3,7.0,7.0,4.8
Colina,2020-05-21,8.6,2.2,5.3,5.7,6.1
Colina,2020-05-22,15.3,1.8,8.7,11.6,0.0
Colina,2020-05-23,21.2,14.6,16.9,18.0,0.0
Colina,2020-05-24,21.1,16.1,18.3,18.4,0.0
Colina,2020-05-25,25.7,18.2,21.6,23.5,0.0
Colina,2020-05-26,21.4,12.5,18.1,17.8,0.0
Colina,2020-05-27,15.3,10.3,12.6,13.4,0.0
Colina,2020-05-28,11.2,7.4,9.4,10.1,0.0
Colina,2020-05-29,10.8,5.9,8.2,8.3,1.5
Colina,2020-05-30,14.0,6.5,9.7,12.5,0.5
Colina,2020-05-31,12.5,7.5,10.1,10.3,2.0
Colina,2020-06-01,12.8,7.7,9.8,10.3,0.2
Colina,2020-06-02,10.9,4.8,8.6,8.8,3.0
Colina,2020-06-03,6.0,2.1,3.9,3.2,10.0
Colina,2020-06-04,7.5,1.8,4.6,4.5,0.0
Colina,2020-06-05,10.8,2.6,6.5,8.3,0.0
Colina,2020-06-06,13.7,4.6,10.3,9.2,0.0
Colina,2020-06-07,10.5,5.7,8.1,7.5,0.0
Colina,2020-06-08,7.6,5.3,6.6,5.2,0.0
Colina,2020-06-09,12.1,7.2,8.8,8.9,0.0
Colina,2020-06-10,10.9,6.8,8.3,8.0,0.0
Colina,2020-06-11,9.2,4.9,6.8,6.8,0.9
Colina,2020-06-12,6.5,1.2,4.6,3.8,18.6
Colina,2020-06-13,16.3,5.4,11.9,13.5,0.0
Colina,2020-06-14,20.6,11.6,15.9,18.0,0.0
Colina,2020-06-15,12.2,4.6,8.2,9.2,0.0
Colina,2020-06-16,10.4,4.6,7.7,8.1,0.0
Colina,2020-06-17,6.9,3.8,4.9,3.3,21.4
Colina,2020-06-18,10.8,5.4,8.2,8.2,0.0
Colina,2020-06-19,9.6,5.9,7.9,7.5,1.6
Colina,2020-06-20,9.6,4.8,7.1,7.0,0.0
Colina,2020-06-21,12.4,6.1,9.0,10.9,0.0
Colina,2020-06-22,10.9,5.5,7.6,8.4,16.4
Colina,2020-06-23,5.8,2.7,4.3,3.3,28.6
Colina,2020-06-24,4.9,1.3,2.6,0.1,13.6
Colina,2020-06-25,8.5,-2.8,4.4,5.7,0.0
Colina,2020-06-26,10.3,5.6,7.7,7.9,0.8
Colina,2020-06-27,12.4,7.9,9.8,10.3,0.0
Colina,2020-06-28,11.3,6.2,9.2,8.7,0.0
Colina,2020-06-29,8.1,1.9,4.6,5.2,27.1
Colina,2020-06-30,8.1,-0.7,5.0,5.8,0.3
Colina,2020-07-01,10.1,4.6,7.2,8.2,4.9
Colina,2020-07-02,11.7,4.5,8.9,9.7,0.0
Colina,2020-07-03,11.5,6.4,9.5,9.0,0.0
Colina,2020-07-04,7.0,0.7,4.2,4.2,37.8
Colina,2020-07-05,4.8,-0.1,2.7,1.8,0.5
Colina,2020-07-06,8.2,3.8,5.5,5.6,0.1
Colina,2020-07-07,8.1,2.4,5.1,4.3,0.0
Colina,2020-07-08,7.6,2.5,5.1,5.3,4.3
Colina,2020-07-09,11.2,5.8,8.4,9.3,0.0
Colina,2020-07-10,10.1,6.5,8.4,7.7,0.0
Colina,2020-07-11,9.7,6.8,8.6,7.6,0.0
Colina,2020-07-12,14.4,8.1,11.5,12.9,0.0
Colina,2020-07-13,15.9,7.7,12.5,13.6,0.0
Colina,2020-07-14,15.3,7.0,12.5,12.9,0.0
Colina,2020-07-15,14.9,7.4,12.0,12.3,0.0
Colina,2020-07-16,14.6,8.4,11.6,10.5,0.0
Colina,2020-07-17,12.1,7.4,9.6,8.3,0.0
Colina,2020-07-18,9.3,5.8,7.5,7.0,0.0
Colina,2020-07-19,10.4,5.9,7.4,8.4,2.5
Colina,2020-07-20,9.3,3.0,6.5,6.6,1.4
Colina,2020-07-21,5.1,2.1,3.8,2.8,21.3
Colina,2020-07-22,5.1,0.8,2.7,2.5,12.0
Colina,2020-07-23,5.2,1.5,2.9,2.5,1.1
Colina,2020-07-24,6.6,-1.9,2.5,3.6,0.0
Colina,2020-07-25,10.4,2.5,7.1,7.7,0.0
Colina,2020-07-26,10.3,5.7,8.8,7.7,0.0
Colina,2020-07-27,8.1,4.1,6.4,5.7,0.1
Colina,2020-07-28,12.2,6.5,9.2,10.2,0.0
Colina,2020-07-29,15.5,10.9,13.3,13.2,0.0
Colina,2020-07-30,13.2,6.4,9.0,9.7,0.0
Colina,2020-07-31,18.4,9.2,13.7,14.6,0.0
Colina,2020-08-01,18.7,7.2,11.2,14.3,0.0
Colina,2020-08-02,15.4,8.8,12.2,14.1,0.0
Colina,2020-08-03,13.9,7.2,11.9,12.9,0.0
Colina,2020-08-04,15.3,7.6,12.4,13.2,0.0
Colina,2020-08-05,10.7,5.7,8.3,9.4,1.3
Colina,2020-08-06,13.2,5.4,8.9,12.4,0.0
Colina,2020-08-07,15.2,7.5,12.0,13.8,0.0
Colina,2020-08-08,17.6,11.5,14.5,16.2,0.0
Colina,2020-08-09,16.3,5.3,10.9,13.4,0.0
Colina,2020-08-10,10.8,2.7,7.2,7.8,0.0
Colina,2020-08-11,11.4,2.6,7.9,9.0,0.0
Colina,2020-08-12,9.9,4.0,6.5,7.2,0.0
Colina,2020-08-13,10.4,2.9,6.8,8.0,0.0
Colina,2020-08-14,6.6,-0.1,3.0,3.5,1.2
Colina,2020-08-15,10.1,0.8,5.5,7.5,0.0
Colina,2020-08-16,12.2,6.7,8.5,10.0,0.0
Colina,2020-08-17,12.2,5.0,8.4,9.5,0.0
Colina,2020-08-18,7.1,2.1,4.9,4.6,1.4
Colina,2020-08-19,10.7,2.0,5.9,8.3,0.1
Colina,2020-08-20,17.2,8.0,11.9,14.5,0.0
Colina,2020-08-21,18.0,10.3,14.4,15.5,0.0
Colina,2020-08-22,18.3,7.7,12.6,15.5,0.0
Colina,2020-08-23,9.5,2.9,5.5,7.2,1.4
Colina,2020-08-24,11.7,3.1,5.7,7.8,2.9
Colina,2020-08-25,7.8,2.5,4.5,4.6,6.7
Colina,2020-08-26,8.6,1.2,4.3,6.5,3.1
Colina,2020-08-27,8.8,2.3,5.3,7.1,0.0
Colina,2020-08-28,7.2,2.3,4.6,4.6,0.1
Colina,2020-08-29,9.9,1.9,4.9,6.8,0.0
Colina,2020-08-30,11.8,2.7,7.2,9.2,0.0
Colina,2020-08-31,11.1,4.6,7.9,9.1,0.0
Colina,2020-09-01,9.7,2.7,5.4,7.6,0.7
Colina,2020-09-02,12.1,3.0,7.1,10.1,0.0
Colina,2020-09-03,12.3,3.6,7.7,11.2,0.0
Colina,2020-09-04,13.2,4.6,10.0,11.3,0.2
Colina,2020-09-05,9.9,3.6,6.7,7.9,1.6
Colina,2020-09-06,15.7,7.8,11.1,13.4,0.0
Colina,2020-09-07,16.1,7.4,10.9,14.5,0.0
Colina,2020-09-08,10.8,5.4,7.5,8.4,0.7
Colina,2020-09-09,16.1,5.1,10.2,13.9,0.2
Colina,2020-09-10,15.1,7.9,11.2,13.4,0.0
Colina,2020-09-11,15.1,6.8,10.3,13.3,0.0
Colina,2020-09-12,15.9,8.3,11.2,14.0,0.0
Colina,2020-09-13,16.7,8.0,12.0,14.1,0.0
Colina,2020-09-14,23.1,11.5,17.1,20.5,0.0
Colina,2020-09-15,16.1,6.7,11.2,15.0,0.0
Colina,2020-09-16,16.9,6.9,11.8,15.4,0.0
Colina,2020-09-17,20.5,11.3,15.0,18.5,0.0
Colina,2020-09-18,19.6,12.6,15.0,17.8,0.0
Colina,2020-09-19,22.5,12.8,16.8,19.8,0.0
Colina,2020-09-20,20.6,12.5,15.9,19.3,0.0
Colina,2020-09-21,21.3,10.6,16.0,19.7,0.0
Colina,2020-09-22,20.3,10.6,15.3,18.6,0.0
Colina,2020-09-23,22.1,12.9,16.6,20.0,0.0
Colina,2020-09-24,19.8,10.2,14.6,18.1,0.0
Colina,2020-09-25,12.5,4.3,8.4,10.5,0.9
Colina,2020-09-26,12.4,2.6,6.9,10.5,2.1
Colina,2020-09-27,16.1,6.9,10.8,13.5,0.0
Colina,2020-09-28,18.5,6.3,12.8,16.1,0.0
Colina,2020-09-29,11.6,3.5,7.1,10.5,0.5
Colina,2020-09-30,12.1,2.6,6.9,10.1,0.0
Colina,2020-10-01,13.5,3.5,7.3,12.5,0.0
Colina,2020-10-02,13.0,3.5,7.2,11.4,0.0
Colina,2020-10-03,11.5,1.6,5.8,9.2,0.0
Colina,2020-10-04,13.3,1.0,6.9,10.2,0.3
Colina,2020-10-05,16.8,7.0,11.6,14.9,0.0
Colina,2020-10-06,16.3,6.2,10.0,14.8,0.0
Colina,2020-10-07,18.4,8.5,12.4,16.7,0.0
Colina,2020-10-08,18.6,8.1,12.9,16.6,0.0
Colina,2020-10-09,22.6,9.2,15.6,19.4,0.0
Colina,2020-10-10,22.2,12.1,15.9,19.9,0.0
Colina,2020-10-11,24.9,14.1,18.2,22.5,0.0
Colina,2020-10-12,23.8,14.6,17.8,21.6,0.0
Colina,2020-10-13,20.8,10.4,15.6,19.5,0.0
Colina,2020-10-14,18.5,8.7,13.2,18.2,0.0
Colina,2020-10-15,24.8,12.5,18.5,23.6,0.0
Colina,2020-10-16,21.1,10.8,15.4,20.4,0.0
Colina,2020-10-17,23.3,12.8,17.8,22.5,0.0
Colina,2020-10-18,21.6,10.4,15.4,20.1,0.0
Colina,2020-10-19,20.9,8.9,14.0,18.4,0.0
Colina,2020-10-20,22.2,8.5,15.3,20.5,0.0
Colina,2020-10-21,19.6,10.0,14.1,18.7,0.0
Colina,2020-10-22,22.3,10.3,15.4,21.0,0.0
Colina,2020-10-23,22.5,10.4,15.1,21.2,0.0
Colina,2020-10-24,19.3,8.3,13.3,18.3,0.0
Colina,2020-10-25,15.5,5.7,9.9,12.9,1.2
Colina,2020-10-26,21.5,9.4,15.3,20.2,0.0
Colina,2020-10-27,11.3,4.8,8.2,8.5,0.0
Colina,2020-10-28,17.0,3.5,10.1,14.8,0.4
Colina,2020-10-29,21.0,10.4,14.7,19.2,0.0
Colina,2020-10-30,23.4,11.4,17.0,21.1,0.0
Colina,2020-10-31,24.1,13.9,18.0,22.7,0.0
Colina,2020-11-01,23.3,12.2,16.1,22.0,0.0
Colina,2020-11-02,24.1,12.5,17.4,22.5,0.0
Colina,2020-11-03,25.2,12.1,18.1,23.6,0.0
Colina,2020-11-04,19.4,10.8,14.4,18.3,0.0
Colina,2020-11-05,21.8,8.7,15.1,20.7,0.0
Colina,2020-11-06,22.9,12.1,16.5,21.4,0.0
Colina,2020-11-07,25.9,14.0,19.0,23.9,0.0
Colina,2020-11-08,22.3,12.4,16.4,21.0,0.0
Colina,2020-11-09,22.9,11.5,16.5,22.0,0.0
Colina,2020-11-10,23.0,11.4,16.5,22.5,0.0
Colina,2020-11-11,21.6,10.0,15.1,20.4,0.0
Colina,2020-11-12,22.9,10.1,15.8,21.9,0.0
Colina,2020-11-13,16.5,7.4,10.9,16.0,0.1
Colina,2020-11-14,17.4,6.3,11.6,16.6,0.2
Colina,2020-11-15,19.4,9.7,13.6,18.0,0.2
Colina,2020-11-16,21.3,8.9,14.3,19.3,0.0
Colina,2020-11-17,13.9,7.9,10.6,12.3,4.5
Colina,2020-11-18,22.0,8.5,14.8,20.4,0.0
Colina,2020-11-19,19.1,8.7,13.4,18.9,0.0
Colina,2020-11-20,17.1,7.0,10.8,16.2,0.0
Colina,2020-11-21,21.4,6.6,13.8,19.9,0.0
Colina,2020-11-22,24.6,12.7,17.9,23.5,0.0
Colina,2020-11-23,22.1,11.3,15.7,20.9,0.0
Colina,2020-11-24,21.6,9.2,14.6,21.0,0.0
Colina,2020-11-25,22.5,9.4,15.9,20.3,0.0
Colina,2020-11-26,26.7,14.6,19.8,24.4,0.0
Colina,2020-11-27,23.5,13.4,18.0,21.2,0.0
Colina,2020-11-28,24.0,12.6,17.3,22.7,0.0
Colina,2020-11-29,25.0,12.6,18.3,23.5,0.0
Colina,2020-11-30,25.3,15.1,19.2,24.1,0.0
Colina,2020-12-01,24.1,10.8,17.6,22.6,0.0
Colina,2020-12-02,22.7,9.1,15.8,21.3,0.0
Colina,2020-12-03,23.3,12.8,17.5,21.1,0.0
Colina,2020-12-04,24.0,13.5,17.6,22.0,0.0
Colina,2020-12-05,24.4,12.7,18.0,22.7,0.0
Colina,2020-12-06,27.0,14.2,19.6,25.3,0.0
Colina,2020-12-07,25.6,12.5,18.4,24.7,0.0
Colina,2020-12-08,25.3,11.6,18.5,24.0,0.0
Colina,2020-12-09,27.3,14.7,20.0,25.7,0.0
Colina,2020-12-10,19.1,11.0,15.2,17.0,0.0
Colina,2020-12-11,23.5,9.3,15.8,21.9,0.0
Colina,2020-12-12,23.9,13.0,17.3,22.0,0.0
Colina,2020-12-13,25.7,11.4,18.8,23.6,0.0
Colina,2020-12-14,25.7,14.8,19.7,23.2,0.0
Colina,2020-12-15,23.7,11.4,17.4,21.8,0.0
Colina,2020-12-16,25.5,14.7,19.2,24.4,0.0
Colina,2020-12-17,26.1,11.5,18.4,25.0,0.0
Colina,2020-12-18,19.5,8.1,12.2,17.5,0.1
Colina,2020-12-19,20.7,9.0,14.3,18.9,0.0
Colina,2020-12-20,24.4,10.1,16.9,22.7,0.0
Colina,2020-12-21,26.8,15.6,20.3,25.3,0.0
Colina,2020-12-22,26.2,15.4,20.1,24.8,0.0
Colina,2020-12-23,24.3,15.5,19.1,23.0,0.0
Colina,2020-12-24,25.9,14.7,19.5,24.6,0.0
Colina,2020-12-25,27.4,16.3,20.9,25.6,0.0
Colina,2020-12-26,24.2,13.8,19.1,22.8,0.0
Colina,2020-12-27,23.9,12.0,17.4,23.1,0.0
Colina,2020-12-28,25.8,13.2,18.7,24.8,0.0
Colina,2020-12-29,22.1,12.4,16.8,21.7,0.0
Colina,2020-12-30,25.9,11.3,18.5,24.2,0.0
Colina,2020-12-31,27.1,17.2,21.2,25.3,0.0
Colina,2021-01-01,25.4,16.0,20.2,24.2,0.0
Colina,2021-01-02,24.5,13.9,18.2,23.4,0.2
Colina,2021-01-03,26.0,12.2,18.7,24.5,0.0
Colina,2021-01-04,25.4,14.3,19.1,24.0,0.0
Colina,2021-01-05,24.0,12.5,17.3,22.9,0.0
Colina,2021-01-06,24.1,12.0,17.8,23.0,0.0
Colina,2021-01-07,25.8,14.1,19.1,24.8,0.0
Colina,2021-01-08,25.2,13.3,18.1,22.2,0.0
Colina,2021-01-09,24.1,10.5,15.8,22.6,0.0
Colina,2021-01-10,22.6,9.9,15.5,21.3,0.0
Colina,2021-01-11,23.1,8.7,15.8,21.4,0.0
Colina,2021-01-12,26.2,13.4,18.7,25.2,0.0
Colina,2021-01-13,25.5,14.4,18.9,23.5,0.0
Colina,2021-01-14,25.2,14.2,18.7,23.4,0.0
Colina,2021-01-15,24.9,13.4,18.4,22.5,0.0
Colina,2021-01-16,23.8,11.7,17.6,22.1,0.0
Colina,2021-01-17,25.9,14.9,19.7,23.6,0.0
